Datetime,Buy_Count,Sell_Count,B_S,Position
2024-04-08 19:30:00+01:00,2,24,-22,Long
2024-04-08 20:30:00+01:00,3,28,-25,No Signal
2024-04-09 14:30:00+01:00,5,31,-26,No Signal
2024-04-09 15:30:00+01:00,15,21,-6,No Signal
2024-04-09 16:30:00+01:00,13,18,-5,No Signal
2024-04-09 17:30:00+01:00,13,16,-3,No Signal
2024-04-09 18:30:00+01:00,8,24,-16,No Signal
2024-04-09 19:30:00+01:00,7,28,-21,No Signal
2024-04-09 20:30:00+01:00,6,32,-26,No Signal
2024-04-10 14:30:00+01:00,10,4,6,No Signal
2024-04-10 15:30:00+01:00,15,1,14,No Signal
2024-04-10 16:30:00+01:00,17,1,16,No Signal
2024-04-10 17:30:00+01:00,16,1,15,No Signal
2024-04-10 18:30:00+01:00,22,2,20,Short
2024-04-10 19:30:00+01:00,9,4,5,No Signal
2024-04-10 20:30:00+01:00,11,5,6,No Signal
2024-04-11 14:30:00+01:00,26,2,24,No Signal
2024-04-11 15:30:00+01:00,19,5,14,No Signal
2024-04-11 16:30:00+01:00,18,3,15,No Signal
2024-04-11 17:30:00+01:00,7,8,-1,No Signal
2024-04-11 18:30:00+01:00,4,19,-15,No Signal
2024-04-11 19:30:00+01:00,8,17,-9,No Signal
2024-04-11 20:30:00+01:00,12,13,-1,No Signal
2024-04-12 14:30:00+01:00,14,10,4,No Signal
2024-04-12 15:30:00+01:00,10,7,3,No Signal
2024-04-12 16:30:00+01:00,12,6,6,No Signal
2024-04-12 17:30:00+01:00,20,2,18,No Signal
2024-04-12 18:30:00+01:00,12,3,9,No Signal
2024-04-12 19:30:00+01:00,17,2,15,No Signal
2024-04-12 20:30:00+01:00,11,4,7,No Signal
2024-04-15 14:30:00+01:00,13,3,10,No Signal
2024-04-15 15:30:00+01:00,13,3,10,No Signal
2024-04-15 16:30:00+01:00,19,2,17,No Signal
2024-04-15 17:30:00+01:00,51,0,51,No Signal
2024-04-15 18:30:00+01:00,75,0,75,No Signal
2024-04-15 19:30:00+01:00,74,3,71,No Signal
2024-04-15 20:30:00+01:00,66,1,65,No Signal
2024-04-16 14:30:00+01:00,47,2,45,No Signal
2024-04-16 15:30:00+01:00,33,1,32,No Signal
2024-04-16 16:30:00+01:00,26,0,26,No Signal
2024-04-16 17:30:00+01:00,21,1,20,No Signal
2024-04-16 18:30:00+01:00,32,2,30,No Signal
2024-04-16 19:30:00+01:00,17,1,16,No Signal
2024-04-16 20:30:00+01:00,27,1,26,No Signal
2024-04-17 14:30:00+01:00,29,0,29,No Signal
2024-04-17 15:30:00+01:00,39,0,39,No Signal
2024-04-17 16:30:00+01:00,44,1,43,No Signal
2024-04-17 17:30:00+01:00,13,3,10,No Signal
2024-04-17 18:30:00+01:00,8,8,0,No Signal
2024-04-17 19:30:00+01:00,11,6,5,No Signal
2024-04-17 20:30:00+01:00,16,8,8,No Signal
2024-04-18 14:30:00+01:00,18,12,6,No Signal
2024-04-18 15:30:00+01:00,20,10,10,No Signal
2024-04-18 16:30:00+01:00,25,9,16,No Signal
2024-04-18 17:30:00+01:00,30,9,21,No Signal
2024-04-18 18:30:00+01:00,25,9,16,No Signal
2024-04-18 19:30:00+01:00,34,8,26,No Signal
2024-04-18 20:30:00+01:00,30,10,20,No Signal
2024-04-19 14:30:00+01:00,34,9,25,No Signal
2024-04-19 15:30:00+01:00,34,10,24,No Signal
2024-04-19 16:30:00+01:00,38,8,30,No Signal
2024-04-19 17:30:00+01:00,33,10,23,No Signal
2024-04-19 18:30:00+01:00,36,10,26,No Signal
2024-04-19 19:30:00+01:00,33,11,22,No Signal
2024-04-19 20:30:00+01:00,33,11,22,No Signal
2024-04-22 14:30:00+01:00,30,13,17,No Signal
2024-04-22 15:30:00+01:00,43,11,32,No Signal
2024-04-22 16:30:00+01:00,31,13,18,No Signal
2024-04-22 17:30:00+01:00,13,23,-10,No Signal
2024-04-22 18:30:00+01:00,2,27,-25,Long
2024-04-22 19:30:00+01:00,5,20,-15,No Signal
2024-04-22 20:30:00+01:00,6,18,-12,No Signal
2024-04-23 14:30:00+01:00,0,22,-22,No Signal
2024-04-23 15:30:00+01:00,0,37,-37,No Signal
2024-04-23 16:30:00+01:00,0,51,-51,No Signal
2024-04-23 17:30:00+01:00,0,44,-44,No Signal
2024-04-23 18:30:00+01:00,0,58,-58,No Signal
2024-04-23 19:30:00+01:00,0,56,-56,No Signal
2024-04-23 20:30:00+01:00,0,54,-54,No Signal
2024-04-24 14:30:00+01:00,3,54,-51,No Signal
2024-04-24 15:30:00+01:00,1,48,-47,No Signal
2024-04-24 16:30:00+01:00,0,37,-37,No Signal
2024-04-24 17:30:00+01:00,1,31,-30,No Signal
2024-04-24 18:30:00+01:00,1,25,-24,No Signal
2024-04-24 19:30:00+01:00,0,33,-33,No Signal
2024-04-24 20:30:00+01:00,1,34,-33,No Signal
2024-04-25 14:30:00+01:00,19,10,9,No Signal
2024-04-25 15:30:00+01:00,19,8,11,No Signal
2024-04-25 16:30:00+01:00,15,8,7,No Signal
2024-04-25 17:30:00+01:00,13,10,3,No Signal
2024-04-25 18:30:00+01:00,11,8,3,No Signal
2024-04-25 19:30:00+01:00,9,14,-5,No Signal
2024-04-25 20:30:00+01:00,6,13,-7,No Signal
2024-04-26 14:30:00+01:00,9,14,-5,No Signal
2024-04-26 15:30:00+01:00,10,19,-9,No Signal
2024-04-26 16:30:00+01:00,10,22,-12,No Signal
2024-04-26 17:30:00+01:00,10,24,-14,No Signal
2024-04-26 18:30:00+01:00,9,22,-13,No Signal
2024-04-26 19:30:00+01:00,9,21,-12,No Signal
2024-04-26 20:30:00+01:00,10,21,-11,No Signal
2024-04-29 14:30:00+01:00,5,39,-34,No Signal
2024-04-29 15:30:00+01:00,6,38,-32,No Signal
2024-04-29 16:30:00+01:00,9,38,-29,No Signal
2024-04-29 17:30:00+01:00,6,34,-28,No Signal
2024-04-29 18:30:00+01:00,8,32,-24,No Signal
2024-04-29 19:30:00+01:00,8,21,-13,No Signal
2024-04-29 20:30:00+01:00,8,30,-22,No Signal
2024-04-30 14:30:00+01:00,13,10,3,No Signal
2024-04-30 15:30:00+01:00,19,11,8,No Signal
2024-04-30 16:30:00+01:00,20,7,13,No Signal
2024-04-30 17:30:00+01:00,31,6,25,Short
2024-04-30 18:30:00+01:00,29,6,23,No Signal
2024-04-30 19:30:00+01:00,31,4,27,No Signal
2024-04-30 20:30:00+01:00,33,4,29,No Signal
2024-05-01 14:30:00+01:00,44,2,42,No Signal
2024-05-01 15:30:00+01:00,44,3,41,No Signal
2024-05-01 16:30:00+01:00,40,4,36,No Signal
2024-05-01 17:30:00+01:00,43,4,39,No Signal
2024-05-01 18:30:00+01:00,28,4,24,No Signal
2024-05-01 19:30:00+01:00,12,11,1,No Signal
2024-05-01 20:30:00+01:00,32,2,30,No Signal
2024-05-02 14:30:00+01:00,21,7,14,No Signal
2024-05-02 15:30:00+01:00,18,8,10,No Signal
2024-05-02 16:30:00+01:00,14,8,6,No Signal
2024-05-02 17:30:00+01:00,8,10,-2,No Signal
2024-05-02 18:30:00+01:00,8,10,-2,No Signal
2024-05-02 19:30:00+01:00,7,11,-4,No Signal
2024-05-02 20:30:00+01:00,9,16,-7,No Signal
2024-05-03 14:30:00+01:00,2,29,-27,Long
2024-05-03 15:30:00+01:00,3,25,-22,No Signal
2024-05-03 16:30:00+01:00,3,28,-25,No Signal
2024-05-03 17:30:00+01:00,3,24,-21,No Signal
2024-05-03 18:30:00+01:00,4,16,-12,No Signal
2024-05-03 19:30:00+01:00,8,13,-5,No Signal
2024-05-03 20:30:00+01:00,5,49,-44,No Signal
2024-05-06 14:30:00+01:00,3,49,-46,No Signal
2024-05-06 15:30:00+01:00,3,44,-41,No Signal
2024-05-06 16:30:00+01:00,4,41,-37,No Signal
2024-05-06 17:30:00+01:00,4,41,-37,No Signal
2024-05-06 18:30:00+01:00,5,42,-37,No Signal
2024-05-06 19:30:00+01:00,9,38,-29,No Signal
2024-05-06 20:30:00+01:00,6,40,-34,No Signal
2024-05-07 14:30:00+01:00,6,32,-26,No Signal
2024-05-07 15:30:00+01:00,4,38,-34,No Signal
2024-05-07 16:30:00+01:00,8,33,-25,No Signal
2024-05-07 17:30:00+01:00,5,35,-30,No Signal
2024-05-07 18:30:00+01:00,8,19,-11,No Signal
2024-05-07 19:30:00+01:00,8,22,-14,No Signal
2024-05-07 20:30:00+01:00,9,20,-11,No Signal
2024-05-08 14:30:00+01:00,13,15,-2,No Signal
2024-05-08 15:30:00+01:00,10,18,-8,No Signal
2024-05-08 16:30:00+01:00,11,15,-4,No Signal
2024-05-08 17:30:00+01:00,14,10,4,No Signal
2024-05-08 18:30:00+01:00,12,11,1,No Signal
2024-05-08 19:30:00+01:00,12,11,1,No Signal
2024-05-08 20:30:00+01:00,15,8,7,No Signal
2024-05-09 14:30:00+01:00,12,9,3,No Signal
2024-05-09 15:30:00+01:00,11,14,-3,No Signal
2024-05-09 16:30:00+01:00,13,14,-1,No Signal
2024-05-09 17:30:00+01:00,12,15,-3,No Signal
2024-05-09 18:30:00+01:00,11,16,-5,No Signal
2024-05-09 19:30:00+01:00,11,14,-3,No Signal
2024-05-09 20:30:00+01:00,10,14,-4,No Signal
2024-05-10 14:30:00+01:00,3,19,-16,No Signal
2024-05-10 15:30:00+01:00,5,24,-19,No Signal
2024-05-10 16:30:00+01:00,6,23,-17,No Signal
2024-05-10 17:30:00+01:00,3,26,-23,No Signal
2024-05-10 18:30:00+01:00,5,25,-20,No Signal
2024-05-10 19:30:00+01:00,4,27,-23,No Signal
2024-05-10 20:30:00+01:00,6,27,-21,No Signal
2024-05-13 14:30:00+01:00,3,31,-28,No Signal
2024-05-13 15:30:00+01:00,9,22,-13,No Signal
2024-05-13 16:30:00+01:00,7,20,-13,No Signal
2024-05-13 17:30:00+01:00,9,17,-8,No Signal
2024-05-13 18:30:00+01:00,11,18,-7,No Signal
2024-05-13 19:30:00+01:00,10,21,-11,No Signal
2024-05-13 20:30:00+01:00,9,22,-13,No Signal
2024-05-14 14:30:00+01:00,8,21,-13,No Signal
2024-05-14 15:30:00+01:00,10,22,-12,No Signal
2024-05-14 16:30:00+01:00,13,20,-7,No Signal
2024-05-14 17:30:00+01:00,15,15,0,No Signal
2024-05-14 18:30:00+01:00,12,22,-10,No Signal
2024-05-14 19:30:00+01:00,8,22,-14,No Signal
2024-05-14 20:30:00+01:00,8,26,-18,No Signal
2024-05-15 14:30:00+01:00,9,22,-13,No Signal
2024-05-15 15:30:00+01:00,3,27,-24,No Signal
2024-05-15 16:30:00+01:00,2,31,-29,No Signal
2024-05-15 17:30:00+01:00,1,37,-36,No Signal
2024-05-15 18:30:00+01:00,0,37,-37,No Signal
2024-05-15 19:30:00+01:00,3,39,-36,No Signal
2024-05-15 20:30:00+01:00,2,36,-34,No Signal
2024-05-16 14:30:00+01:00,5,30,-25,No Signal
2024-05-16 15:30:00+01:00,5,42,-37,No Signal
2024-05-16 16:30:00+01:00,5,42,-37,No Signal
2024-05-16 17:30:00+01:00,4,41,-37,No Signal
2024-05-16 18:30:00+01:00,4,39,-35,No Signal
2024-05-16 19:30:00+01:00,4,36,-32,No Signal
2024-05-16 20:30:00+01:00,5,31,-26,No Signal
2024-05-17 14:30:00+01:00,5,21,-16,No Signal
2024-05-17 15:30:00+01:00,8,18,-10,No Signal
2024-05-17 16:30:00+01:00,10,17,-7,No Signal
2024-05-17 17:30:00+01:00,15,14,1,No Signal
2024-05-17 18:30:00+01:00,24,8,16,No Signal
2024-05-17 19:30:00+01:00,14,13,1,No Signal
2024-05-17 20:30:00+01:00,15,13,2,No Signal
2024-05-20 14:30:00+01:00,10,12,-2,No Signal
2024-05-20 15:30:00+01:00,12,10,2,No Signal
2024-05-20 16:30:00+01:00,16,8,8,No Signal
2024-05-20 17:30:00+01:00,14,14,0,No Signal
2024-05-20 18:30:00+01:00,14,14,0,No Signal
2024-05-20 19:30:00+01:00,15,14,1,No Signal
2024-05-20 20:30:00+01:00,14,18,-4,No Signal
2024-05-21 14:30:00+01:00,17,13,4,No Signal
2024-05-21 15:30:00+01:00,17,14,3,No Signal
2024-05-21 16:30:00+01:00,17,15,2,No Signal
2024-05-21 17:30:00+01:00,17,21,-4,No Signal
2024-05-21 18:30:00+01:00,13,23,-10,No Signal
2024-05-21 19:30:00+01:00,15,20,-5,No Signal
2024-05-21 20:30:00+01:00,14,17,-3,No Signal
2024-05-22 14:30:00+01:00,18,18,0,No Signal
2024-05-22 15:30:00+01:00,16,19,-3,No Signal
2024-05-22 16:30:00+01:00,10,21,-11,No Signal
2024-05-22 17:30:00+01:00,13,21,-8,No Signal
2024-05-22 18:30:00+01:00,19,12,7,No Signal
2024-05-22 19:30:00+01:00,21,12,9,No Signal
2024-05-22 20:30:00+01:00,17,13,4,No Signal
2024-05-23 14:30:00+01:00,21,16,5,No Signal
2024-05-23 15:30:00+01:00,16,14,2,No Signal
2024-05-23 16:30:00+01:00,16,15,1,No Signal
2024-05-23 17:30:00+01:00,20,13,7,No Signal
2024-05-23 18:30:00+01:00,29,8,21,Short
2024-05-23 19:30:00+01:00,31,6,25,No Signal
2024-05-23 20:30:00+01:00,33,7,26,No Signal
2024-05-24 14:30:00+01:00,24,8,16,No Signal
2024-05-24 15:30:00+01:00,18,9,9,No Signal
2024-05-24 16:30:00+01:00,16,8,8,No Signal
2024-05-24 17:30:00+01:00,21,6,15,No Signal
2024-05-24 18:30:00+01:00,18,10,8,No Signal
2024-05-24 19:30:00+01:00,21,7,14,No Signal
2024-05-24 20:30:00+01:00,22,5,17,No Signal
2024-05-28 14:30:00+01:00,23,4,19,No Signal
2024-05-28 15:30:00+01:00,22,5,17,No Signal
2024-05-28 16:30:00+01:00,27,5,22,No Signal
2024-05-28 17:30:00+01:00,26,8,18,No Signal
2024-05-28 18:30:00+01:00,22,14,8,No Signal
2024-05-28 19:30:00+01:00,22,14,8,No Signal
2024-05-28 20:30:00+01:00,21,16,5,No Signal
2024-05-29 14:30:00+01:00,37,3,34,No Signal
2024-05-29 15:30:00+01:00,45,2,43,No Signal
2024-05-29 16:30:00+01:00,44,2,42,No Signal
2024-05-29 17:30:00+01:00,41,1,40,No Signal
2024-05-29 18:30:00+01:00,38,2,36,No Signal
2024-05-29 19:30:00+01:00,34,3,31,No Signal
2024-05-29 20:30:00+01:00,38,2,36,No Signal
2024-05-30 14:30:00+01:00,29,2,27,No Signal
2024-05-30 15:30:00+01:00,33,2,31,No Signal
2024-05-30 16:30:00+01:00,26,2,24,No Signal
2024-05-30 17:30:00+01:00,27,4,23,No Signal
2024-05-30 18:30:00+01:00,26,4,22,No Signal
2024-05-30 19:30:00+01:00,26,4,22,No Signal
2024-05-30 20:30:00+01:00,34,4,30,No Signal
2024-05-31 14:30:00+01:00,29,16,13,No Signal
2024-05-31 15:30:00+01:00,32,15,17,No Signal
2024-05-31 16:30:00+01:00,38,12,26,No Signal
2024-05-31 17:30:00+01:00,33,14,19,No Signal
2024-05-31 18:30:00+01:00,28,14,14,No Signal
2024-05-31 19:30:00+01:00,22,15,7,No Signal
2024-05-31 20:30:00+01:00,10,26,-16,No Signal
2024-06-03 14:30:00+01:00,9,24,-15,No Signal
2024-06-03 15:30:00+01:00,7,20,-13,No Signal
2024-06-03 16:30:00+01:00,10,13,-3,No Signal
2024-06-03 17:30:00+01:00,10,9,1,No Signal
2024-06-03 18:30:00+01:00,8,11,-3,No Signal
2024-06-03 19:30:00+01:00,5,12,-7,No Signal
2024-06-03 20:30:00+01:00,5,15,-10,No Signal
2024-06-04 14:30:00+01:00,0,17,-17,No Signal
2024-06-04 15:30:00+01:00,2,19,-17,No Signal
2024-06-04 16:30:00+01:00,2,21,-19,No Signal
2024-06-04 17:30:00+01:00,3,22,-19,No Signal
2024-06-04 18:30:00+01:00,1,30,-29,Long
2024-06-04 19:30:00+01:00,2,17,-15,No Signal
2024-06-04 20:30:00+01:00,10,13,-3,No Signal
2024-06-05 14:30:00+01:00,5,13,-8,No Signal
2024-06-05 15:30:00+01:00,2,21,-19,No Signal
2024-06-05 16:30:00+01:00,1,42,-41,No Signal
2024-06-05 17:30:00+01:00,1,41,-40,No Signal
2024-06-05 18:30:00+01:00,2,40,-38,No Signal
2024-06-05 19:30:00+01:00,2,35,-33,No Signal
2024-06-05 20:30:00+01:00,3,31,-28,No Signal
2024-06-06 14:30:00+01:00,4,36,-32,No Signal
2024-06-06 15:30:00+01:00,1,40,-39,No Signal
2024-06-06 16:30:00+01:00,2,47,-45,No Signal
2024-06-06 17:30:00+01:00,3,46,-43,No Signal
2024-06-06 18:30:00+01:00,4,31,-27,No Signal
2024-06-06 19:30:00+01:00,4,36,-32,No Signal
2024-06-06 20:30:00+01:00,4,30,-26,No Signal
2024-06-07 14:30:00+01:00,5,20,-15,No Signal
2024-06-07 15:30:00+01:00,11,14,-3,No Signal
2024-06-07 16:30:00+01:00,11,18,-7,No Signal
2024-06-07 17:30:00+01:00,7,13,-6,No Signal
2024-06-07 18:30:00+01:00,11,10,1,No Signal
2024-06-07 19:30:00+01:00,12,11,1,No Signal
2024-06-07 20:30:00+01:00,16,5,11,No Signal
2024-06-10 14:30:00+01:00,19,9,10,No Signal
2024-06-10 15:30:00+01:00,16,10,6,No Signal
2024-06-10 16:30:00+01:00,15,10,5,No Signal
2024-06-10 17:30:00+01:00,20,8,12,No Signal
2024-06-10 18:30:00+01:00,10,10,0,No Signal
2024-06-10 19:30:00+01:00,9,10,-1,No Signal
2024-06-10 20:30:00+01:00,7,10,-3,No Signal
2024-06-11 14:30:00+01:00,18,8,10,No Signal
2024-06-11 15:30:00+01:00,16,11,5,No Signal
2024-06-11 16:30:00+01:00,20,7,13,No Signal
2024-06-11 17:30:00+01:00,16,8,8,No Signal
2024-06-11 18:30:00+01:00,9,17,-8,No Signal
2024-06-11 19:30:00+01:00,9,15,-6,No Signal
2024-06-11 20:30:00+01:00,8,20,-12,No Signal
2024-06-12 14:30:00+01:00,6,41,-35,No Signal
2024-06-12 15:30:00+01:00,5,32,-27,No Signal
2024-06-12 16:30:00+01:00,8,26,-18,No Signal
2024-06-12 17:30:00+01:00,7,30,-23,No Signal
2024-06-12 18:30:00+01:00,10,24,-14,No Signal
2024-06-12 19:30:00+01:00,12,17,-5,No Signal
2024-06-12 20:30:00+01:00,8,22,-14,No Signal
2024-06-13 14:30:00+01:00,7,23,-16,No Signal
2024-06-13 15:30:00+01:00,7,21,-14,No Signal
2024-06-13 16:30:00+01:00,7,13,-6,No Signal
2024-06-13 17:30:00+01:00,8,16,-8,No Signal
2024-06-13 18:30:00+01:00,10,12,-2,No Signal
2024-06-13 19:30:00+01:00,10,16,-6,No Signal
2024-06-13 20:30:00+01:00,11,16,-5,No Signal
2024-06-14 14:30:00+01:00,24,4,20,Short
2024-06-14 15:30:00+01:00,21,6,15,No Signal
2024-06-14 16:30:00+01:00,17,4,13,No Signal
2024-06-14 17:30:00+01:00,17,6,11,No Signal
2024-06-14 18:30:00+01:00,18,4,14,No Signal
2024-06-14 19:30:00+01:00,12,7,5,No Signal
2024-06-14 20:30:00+01:00,15,5,10,No Signal
2024-06-17 14:30:00+01:00,16,12,4,No Signal
2024-06-17 15:30:00+01:00,14,11,3,No Signal
2024-06-17 16:30:00+01:00,12,22,-10,No Signal
2024-06-17 17:30:00+01:00,15,21,-6,No Signal
2024-06-17 18:30:00+01:00,9,27,-18,No Signal
2024-06-17 19:30:00+01:00,10,27,-17,No Signal
2024-06-17 20:30:00+01:00,8,25,-17,No Signal
2024-06-18 14:30:00+01:00,10,32,-22,Long
2024-06-18 15:30:00+01:00,7,30,-23,No Signal
2024-06-18 16:30:00+01:00,8,31,-23,No Signal
2024-06-18 17:30:00+01:00,12,29,-17,No Signal
2024-06-18 18:30:00+01:00,11,29,-18,No Signal
2024-06-18 19:30:00+01:00,13,28,-15,No Signal
2024-06-18 20:30:00+01:00,13,29,-16,No Signal
2024-06-20 14:30:00+01:00,8,26,-18,No Signal
2024-06-20 15:30:00+01:00,6,23,-17,No Signal
2024-06-20 16:30:00+01:00,7,12,-5,No Signal
2024-06-20 17:30:00+01:00,8,11,-3,No Signal
2024-06-20 18:30:00+01:00,9,7,2,No Signal
2024-06-20 19:30:00+01:00,11,7,4,No Signal
2024-06-20 20:30:00+01:00,10,10,0,No Signal
2024-06-21 14:30:00+01:00,16,14,2,No Signal
2024-06-21 15:30:00+01:00,15,16,-1,No Signal
2024-06-21 16:30:00+01:00,17,14,3,No Signal
2024-06-21 17:30:00+01:00,19,16,3,No Signal
2024-06-21 18:30:00+01:00,15,18,-3,No Signal
2024-06-21 19:30:00+01:00,21,19,2,No Signal
2024-06-21 20:30:00+01:00,14,17,-3,No Signal
2024-06-24 14:30:00+01:00,15,20,-5,No Signal
2024-06-24 15:30:00+01:00,15,20,-5,No Signal
2024-06-24 16:30:00+01:00,14,21,-7,No Signal
2024-06-24 17:30:00+01:00,11,13,-2,No Signal
2024-06-24 18:30:00+01:00,16,13,3,No Signal
2024-06-24 19:30:00+01:00,11,12,-1,No Signal
2024-06-24 20:30:00+01:00,15,9,6,No Signal
2024-06-25 14:30:00+01:00,10,13,-3,No Signal
2024-06-25 15:30:00+01:00,10,15,-5,No Signal
2024-06-25 16:30:00+01:00,12,13,-1,No Signal
2024-06-25 17:30:00+01:00,13,10,3,No Signal
2024-06-25 18:30:00+01:00,10,10,0,No Signal
2024-06-25 19:30:00+01:00,12,11,1,No Signal
2024-06-25 20:30:00+01:00,13,10,3,No Signal
2024-06-26 14:30:00+01:00,17,9,8,No Signal
2024-06-26 15:30:00+01:00,19,9,10,No Signal
2024-06-26 16:30:00+01:00,18,8,10,No Signal
2024-06-26 17:30:00+01:00,16,14,2,No Signal
2024-06-26 18:30:00+01:00,17,17,0,No Signal
2024-06-26 19:30:00+01:00,18,14,4,No Signal
2024-06-26 20:30:00+01:00,13,22,-9,No Signal
2024-06-27 14:30:00+01:00,16,17,-1,No Signal
2024-06-27 15:30:00+01:00,16,14,2,No Signal
2024-06-27 16:30:00+01:00,17,13,4,No Signal
2024-06-27 17:30:00+01:00,14,16,-2,No Signal
2024-06-27 18:30:00+01:00,17,12,5,No Signal
2024-06-27 19:30:00+01:00,15,11,4,No Signal
2024-06-27 20:30:00+01:00,18,14,4,No Signal
2024-06-28 14:30:00+01:00,6,24,-18,No Signal
2024-06-28 15:30:00+01:00,7,17,-10,No Signal
2024-06-28 16:30:00+01:00,10,13,-3,No Signal
2024-06-28 17:30:00+01:00,9,12,-3,No Signal
2024-06-28 18:30:00+01:00,11,9,2,No Signal
2024-06-28 19:30:00+01:00,9,12,-3,No Signal
2024-06-28 20:30:00+01:00,8,12,-4,No Signal
2024-07-01 14:30:00+01:00,18,6,12,No Signal
2024-07-01 15:30:00+01:00,22,6,16,No Signal
2024-07-01 16:30:00+01:00,22,9,13,No Signal
2024-07-01 17:30:00+01:00,23,8,15,No Signal
2024-07-01 18:30:00+01:00,18,7,11,No Signal
2024-07-01 19:30:00+01:00,28,7,21,Short
2024-07-01 20:30:00+01:00,22,6,16,No Signal
2024-07-02 14:30:00+01:00,30,3,27,No Signal
2024-07-02 15:30:00+01:00,15,6,9,No Signal
2024-07-02 16:30:00+01:00,15,5,10,No Signal
2024-07-02 17:30:00+01:00,14,6,8,No Signal
2024-07-02 18:30:00+01:00,12,9,3,No Signal
2024-07-02 19:30:00+01:00,9,14,-5,No Signal
2024-07-02 20:30:00+01:00,6,18,-12,No Signal
2024-07-03 14:30:00+01:00,8,30,-22,Long
2024-07-03 15:30:00+01:00,8,34,-26,No Signal
2024-07-03 16:30:00+01:00,5,31,-26,No Signal
2024-07-05 14:30:00+01:00,6,23,-17,No Signal
2024-07-05 15:30:00+01:00,5,30,-25,No Signal
2024-07-05 16:30:00+01:00,3,37,-34,No Signal
2024-07-05 17:30:00+01:00,6,35,-29,No Signal
2024-07-05 18:30:00+01:00,3,35,-32,No Signal
2024-07-05 19:30:00+01:00,4,34,-30,No Signal
2024-07-05 20:30:00+01:00,1,36,-35,No Signal
2024-07-08 14:30:00+01:00,4,29,-25,No Signal
2024-07-08 15:30:00+01:00,8,27,-19,No Signal
2024-07-08 16:30:00+01:00,9,18,-9,No Signal
2024-07-08 17:30:00+01:00,9,22,-13,No Signal
2024-07-08 18:30:00+01:00,10,25,-15,No Signal
2024-07-08 19:30:00+01:00,6,17,-11,No Signal
2024-07-08 20:30:00+01:00,11,20,-9,No Signal
2024-07-09 14:30:00+01:00,10,19,-9,No Signal
2024-07-09 15:30:00+01:00,15,17,-2,No Signal
2024-07-09 16:30:00+01:00,18,14,4,No Signal
2024-07-09 17:30:00+01:00,18,12,6,No Signal
2024-07-09 18:30:00+01:00,17,14,3,No Signal
2024-07-09 19:30:00+01:00,21,13,8,No Signal
2024-07-09 20:30:00+01:00,25,9,16,No Signal
2024-07-10 14:30:00+01:00,13,11,2,No Signal
2024-07-10 15:30:00+01:00,15,13,2,No Signal
2024-07-10 16:30:00+01:00,11,16,-5,No Signal
2024-07-10 17:30:00+01:00,8,16,-8,No Signal
2024-07-10 18:30:00+01:00,10,17,-7,No Signal
2024-07-10 19:30:00+01:00,8,20,-12,No Signal
2024-07-10 20:30:00+01:00,8,22,-14,No Signal
2024-07-11 14:30:00+01:00,6,29,-23,No Signal
2024-07-11 15:30:00+01:00,9,28,-19,No Signal
2024-07-11 16:30:00+01:00,11,23,-12,No Signal
2024-07-11 17:30:00+01:00,10,23,-13,No Signal
2024-07-11 18:30:00+01:00,16,22,-6,No Signal
2024-07-11 19:30:00+01:00,15,23,-8,No Signal
2024-07-11 20:30:00+01:00,13,25,-12,No Signal
2024-07-12 14:30:00+01:00,8,34,-26,No Signal
2024-07-12 15:30:00+01:00,4,42,-38,No Signal
2024-07-12 16:30:00+01:00,7,31,-24,No Signal
2024-07-12 17:30:00+01:00,5,34,-29,No Signal
2024-07-12 18:30:00+01:00,5,41,-36,No Signal
2024-07-12 19:30:00+01:00,6,34,-28,No Signal
2024-07-12 20:30:00+01:00,9,26,-17,No Signal
2024-07-15 14:30:00+01:00,7,10,-3,No Signal
2024-07-15 15:30:00+01:00,6,16,-10,No Signal
2024-07-15 16:30:00+01:00,6,17,-11,No Signal
2024-07-15 17:30:00+01:00,6,18,-12,No Signal
2024-07-15 18:30:00+01:00,7,23,-16,No Signal
2024-07-15 19:30:00+01:00,6,21,-15,No Signal
2024-07-15 20:30:00+01:00,6,18,-12,No Signal
2024-07-16 14:30:00+01:00,11,17,-6,No Signal
2024-07-16 15:30:00+01:00,15,18,-3,No Signal
2024-07-16 16:30:00+01:00,13,18,-5,No Signal
2024-07-16 17:30:00+01:00,17,19,-2,No Signal
2024-07-16 18:30:00+01:00,15,19,-4,No Signal
2024-07-16 19:30:00+01:00,15,19,-4,No Signal
2024-07-16 20:30:00+01:00,9,28,-19,No Signal
2024-07-17 14:30:00+01:00,28,33,-5,No Signal
2024-07-17 15:30:00+01:00,29,20,9,No Signal
2024-07-17 16:30:00+01:00,30,19,11,No Signal
2024-07-17 17:30:00+01:00,28,20,8,No Signal
2024-07-17 18:30:00+01:00,24,18,6,No Signal
2024-07-17 19:30:00+01:00,27,17,10,No Signal
2024-07-17 20:30:00+01:00,27,19,8,No Signal
2024-07-18 14:30:00+01:00,26,16,10,No Signal
2024-07-18 15:30:00+01:00,34,16,18,No Signal
2024-07-18 16:30:00+01:00,36,14,22,Short
2024-07-18 17:30:00+01:00,32,13,19,No Signal
2024-07-18 18:30:00+01:00,42,6,36,No Signal
2024-07-18 19:30:00+01:00,45,5,40,No Signal
2024-07-18 20:30:00+01:00,43,3,40,No Signal
2024-07-19 14:30:00+01:00,39,1,38,No Signal
2024-07-19 15:30:00+01:00,46,2,44,No Signal
